NOMBRE_FACULTAD;NOMBRE_PROGRAMA;JORNADA;MODALIDAD;NOMBRE_SEDE;TIPO_IDEN_EST;LUG_EXPEDICION;LUGAR_NACIMIENTO;FECHA_NACIMIENTO;SEXO;ESTRATO;NOMBRE_ESTADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;COGUA;C;TUNJA;TUNJA;08/25/1984 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;RONDON;C;TUNJA;TUNJA;12/21/1987 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;AGUAZUL;C;TUNJA;TUNJA;09/28/1989 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;AGUAZUL;C;TUNJA;TUNJA;06/29/1991 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;TUNJA;TUNJA;02/02/1993 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;YOPAL;C;TUNJA;TUNJA;06/13/1993 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;MONTERREY;C;TUNJA;TUNJA;02/03/1995 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;TUNJA;TUNJA;10/28/1996 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;01/04/1997 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;AGUAZUL;C;TUNJA;TUNJA;05/05/1998 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;09/13/1999 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;TUNJA;TUNJA;10/13/1999 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;TUTA;TUNJA;07/26/1997 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SOGAMOSO;C;VILLA DE LEYVA;VILLAVICENCIO;06/28/1999 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;RONDON;T;VILLAPINZÓN;VILLAPINZÓN;11/19/2000 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;AGUAZUL;C;VILLAVICENCIO;GUAMAL;07/28/1980 12:00:00 AM;M;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;COGUA;C;AQUITANIA;AQUITANIA;01/27/1987 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES SUTATENZA;T;AQUITANIA;SOGAMOSO;09/04/2001 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TAURAMENA;C;DUITAMA;DUITAMA;04/18/1996 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;IZA;SOGAMOSO;05/19/1997 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;IZA;SOGAMOSO;11/05/1999 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;MONTERREY;C;LA DORADA;SOGAMOSO;10/25/1999 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;COGUA;C;MONGUÍ;CERINZA;10/25/1973 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;AGUAZUL;C;NOBSA;NOBSA;10/10/1992 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CHIQUINQUIRA;C;SAN LUIS DE PALENQUE;SAN LUIS DE PALENQUE;06/01/1993 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;SOGAMOSO;SOGAMOSO;02/19/1996 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;AGUAZUL;C;SOGAMOSO;SOGAMOSO;05/20/1998 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;COGUA;C;SOGAMOSO;SOGAMOSO;12/05/1995 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;MONTERREY;C;SOGAMOSO;SOGAMOSO;10/06/1994 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;SOGAMOSO;SOGAMOSO;05/22/1993 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;YOPAL;C;SOGAMOSO;SOGAMOSO;01/29/1993 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;SOGAMOSO;SOGAMOSO;11/18/1992 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;AGUAZUL;C;SOGAMOSO;SOGAMOSO;08/13/1990 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SOGAMOSO;C;SOGAMOSO;SOGAMOSO;12/03/1982 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;SOGAMOSO;BOGOTA D.E;10/07/1999 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES SUTATENZA;C;SOGAMOSO;AQUITANIA;07/08/1985 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;SOGAMOSO;SOGAMOSO;04/21/1984 12:00:00 AM;M;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES SUTATENZA;T;SOGAMOSO;SOGAMOSO;07/06/2001 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SOGAMOSO;T;TUNJA;TUNJA;11/27/2001 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES SUTATENZA;T;VILLA DEL ROSARIO;CÚCUTA;08/13/2001 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;AGUAZUL;C;BOGOTÁ D.C.;SAN PABLO DE BORBUR;01/03/1999 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;COGUA;C;BOGOTÁ D.C.;OTANCHE;02/16/2000 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;YOPAL;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;06/11/1985 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CHIQUINQUIRA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;02/15/2000 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;04/30/2000 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;CHIQUINQUIRÁ;UBATE;08/21/1999 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;GARAGOA DUITAMA RIONEGRO;T;CHIQUINQUIRÁ;CHIQUINQUIRÁ;06/30/2001 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;COGUA;T;MARIPÍ;CHIQUINQUIRÁ;06/24/2002 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;T;MUZO;MUZO;04/13/2002 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;MUZO;CHIQUINQUIRÁ;10/15/2000 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;RONDON;T;OTANCHE;OTANCHE;10/18/2001 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TAURAMENA;T;OTANCHE;OTANCHE;04/18/2002 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CHIQUINQUIRA;C;PAUNA;PAUNA;07/20/2000 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TAURAMENA;T;PUENTE NACIONAL;CHIQUINQUIRÁ;09/02/2001 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES SUTATENZA;C;SUSA;SUSA;11/18/1994 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SOGAMOSO;C;BARBOSA;SANTA HELENA DEL OPÓN;05/04/1983 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;GARAGOA DUITAMA RIONEGRO;C;BOGOTÁ D.C.;SOCOTÁ;10/07/1977 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TAURAMENA;C;DUITAMA;DUITAMA;11/29/1978 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TAURAMENA;C;DUITAMA;DUITAMA;03/26/1981 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;DUITAMA;DUITAMA;08/28/1996 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;DUITAMA;SOGAMOSO;12/30/1993 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TAURAMENA;T;DUITAMA;DUITAMA;07/28/2001 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;DUITAMA;TOCA;07/26/1997 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TAURAMENA;C;DUITAMA;BOGOTÁ D.C.;12/21/1994 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;DUITAMA;BOGOTA D.E;07/10/1999 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES SUTATENZA;C;DUITAMA;SOGAMOSO;07/28/1994 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES SUTATENZA;C;GARZÓN;GARZÓN;08/17/1992 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;GÜICÁN;GÜICÁN;11/02/1990 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;PAIPA;PAIPA;11/13/1980 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;MONTERREY;C;PAIPA;PAIPA;02/02/1992 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;YOPAL;C;PAIPA;PAIPA;07/11/1996 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;COGUA;C;SOGAMOSO;SOGAMOSO;11/08/1973 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;GARAGOA DUITAMA RIONEGRO;C;YOPAL;DUITAMA;07/13/1997 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;GARAGOA DUITAMA RIONEGRO;C;BARBOSA;BOGOTA D.E;08/07/1993 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;GARAGOA DUITAMA RIONEGRO;C;BOGOTA D.E;CHOCONTÁ;06/23/2000 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;COGUA;C;BOGOTA D.E;BARBOSA;11/17/1976 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CERES MIRAFLORES;C;CAMPOHERMOSO;CAMPOHERMOSO;11/23/1999 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;AGUAZUL;C;CHISCAS;CHISCAS;03/06/1974 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SOGAMOSO;T;CHITA;CHITA;08/13/2001 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CHIQUINQUIRA;C;CHOCONTÁ;CHOCONTÁ;04/14/1985 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TAURAMENA;C;CÓMBITA;TUNJA;11/01/1994 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CHIQUINQUIRA;C;CUCAITA;CUCAITA;07/25/1992 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CHIQUINQUIRA;C;DUITAMA;SOGAMOSO;12/30/1999 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CERES MIRAFLORES;C;FIRAVITOBA;FIRAVITOBA;06/05/1998 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;GARAGOA DUITAMA RIONEGRO;C;GACHANTIVÁ;GACHANTIVÁ;09/23/1993 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;RONDON;C;IBAGUÉ;IBAGUÉ;03/22/1986 12:00:00 AM;F;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;MONTERREY;C;JENESANO;JENESANO;10/01/2000 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SOGAMOSO;C;LA TEBAIDA;ROLDANILLO;04/28/1994 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;MUZO;BUENAVISTA;11/07/1971 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SOGAMOSO;C;OICATÁ;SANTA ROSA DE VITERBO;03/30/1984 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;RONDON;C;PÁEZ;PÁEZ;08/12/1984 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;YOPAL;C;PAIPA;PAIPA;11/13/1975 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;MONTERREY;C;RÁQUIRA;RÁQUIRA;09/20/1995 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CHIQUINQUIRA;C;SAMACÁ;TUNJA;07/08/1998 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;COGUA;C;SAMACÁ;SAMACÁ;05/07/2000 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CHIQUINQUIRA;C;SAMACÁ;SAMACÁ;10/13/1998 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;COGUA;C;SAN MATEO;SAN MATEO;06/10/1980 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;AGUAZUL;C;SAN MIGUEL DE SEMA;SAN MIGUEL DE SEMA;06/12/1983 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;YOPAL;C;SIACHOQUE;SIACHOQUE;02/12/2000 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CHIQUINQUIRA;C;TAME;TAME;07/26/1999 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TAURAMENA;C;TUNJA;TUNJA;04/03/1986 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;COGUA;C;TUNJA;TUNJA;09/17/1987 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TAURAMENA;C;TUNJA;TUNJA;05/26/1990 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;04/09/1992 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CHIQUINQUIRA;C;TUNJA;TUNJA;07/20/1995 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TAURAMENA;C;TUNJA;TUNJA;02/09/1996 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;MONTERREY;C;TUNJA;TUNJA;02/13/1996 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;RONDON;C;TUNJA;TUNJA;08/15/1997 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SOGAMOSO;C;TUNJA;TUNJA;10/30/1998 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CERES SUTATENZA;C;TUNJA;TUNJA;12/15/1998 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;TUNJA;TUNJA;07/26/1999 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;AGUAZUL;C;TUNJA;TUNJA;09/12/1999 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TAURAMENA;C;TUNJA;TUNJA;02/13/2000 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;GARAGOA DUITAMA RIONEGRO;C;TUNJA;VENTAQUEMADA;10/13/1992 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;COGUA;C;TUNJA;TUNJA;07/18/1984 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TAURAMENA;C;TUNJA;TUNJA;12/25/1978 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;CERES SUTATENZA;C;TUNJA;DUITAMA;01/16/1988 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SOGAMOSO;C;TUNJA;SAMACÁ;10/18/1979 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;GARAGOA DUITAMA RIONEGRO;C;TUNJA;TUNJA;11/17/1964 12:00:00 AM;F;2;NO MATRICULADO
